typename,code,institution,specialty,Type,program,quota,matched
Internal Medicine,2950140P0,2950,140,P,0,9,9
Internal Medicine,2973140P0,2973,140,P,0,2,2
Internal Medicine,2978140P0,2978,140,P,0,15,15
Internal Medicine,2980140P0,2980,140,P,0,5,5
Internal Medicine,2993140P0,2993,140,P,0,4,2
Internal Medicine,2998140P0,2998,140,P,0,12,12
Internal Medicine,3012140P0,3012,140,P,0,2,2
Internal Medicine,3050140P0,3050,140,P,0,11,11
Internal Medicine,3050140P1,3050,140,P,1,0,0
Internal Medicine,3054140P0,3054,140,P,0,4,4
Internal Medicine,3057140P0,3057,140,P,0,6,5
Internal Medicine,3066140P0,3066,140,P,0,5,3
Internal Medicine,3073140P0,3073,140,P,0,15,15
Internal Medicine,3099140P1,3099,140,P,1,6,1
Internal Medicine,3099140P2,3099,140,P,2,3,3
Internal Medicine,3099140P4,3099,140,P,4,5,4
Internal Medicine,3118140P0,3118,140,P,0,4,4
Internal Medicine,3130140P0,3130,140,P,0,4,4
Internal Medicine,3130140P1,3130,140,P,1,2,2
Internal Medicine,3153140P0,3153,140,P,0,12,12
Internal Medicine,3153140P1,3153,140,P,1,3,3
Internal Medicine,3172140P0,3172,140,P,0,6,6
Internal Medicine,3187140P0,3187,140,P,0,2,2
Internal Medicine,3211140P0,3211,140,P,0,5,3
Internal Medicine,3350140P0,3350,140,P,0,6,6
Neurological Surgery,1109160C0,1109,160,C,0,2,2
Neurological Surgery,1160160C0,1160,160,C,0,2,2
Neurological Surgery,1732160C0,1732,160,C,0,2,2
Neurological Surgery,1784160C0,1784,160,C,0,2,2
Neurological Surgery,1820160C0,1820,160,C,0,3,1
Neurological Surgery,1985160C0,1985,160,C,0,1,0
Neurological Surgery,1104160P0,1104,160,P,0,3,3
Neurological Surgery,1232160P0,1232,160,P,0,1,1
Neurological Surgery,1566160P0,1566,160,P,0,2,2
Neurological Surgery,1957160P0,1957,160,P,0,1,1
Neurology,1012180A0,1012,180,A,0,6,6
Neurology,1015180A0,1015,180,A,0,4,4
Neurology,1024180A0,1024,180,A,0,3,3
Neurology,1032180A0,1032,180,A,0,3,3
Neurology,1033180A0,1033,180,A,0,4,4
Neurology,1043180A0,1043,180,A,0,3,3
Neurology,1046180A0,1046,180,A,0,4,4
Neurology,1049180A0,1049,180,A,0,4,4
Neurology,1062180A0,1062,180,A,0,3,3
Neurology,1067180A0,1067,180,A,0,3,3
Neurology,1076180A0,1076,180,A,0,6,6
Neurology,1089180A0,1089,180,A,0,6,6
Neurology,1094180A0,1094,180,A,0,2,2
Neurology,1101180A0,1101,180,A,0,4,2
Neurology,1113180A0,1113,180,A,0,8,8
Neurology,1147180A0,1147,180,A,0,6,6
Neurology,1150180A0,1150,180,A,0,4,4
Neurology,1160180A0,1160,180,A,0,5,5
Neurology,1167180A0,1167,180,A,0,2,2
Neurology,1187180A0,1187,180,A,0,2,2
Neurology,1203180A0,1203,180,A,0,6,6
Neurology,1208180A0,1208,180,A,0,4,4
Neurology,1217180A0,1217,180,A,0,2,0
Neurology,1242180A0,1242,180,A,0,7,7
Neurology,1252180A0,1252,180,A,0,6,6
Neurology,1256180A0,1256,180,A,0,6,6
Neurology,1257180A0,1257,180,A,0,5,4
Neurology,1261180A0,1261,180,A,0,15,15
Neurology,1263180A0,1263,180,A,0,6,4
Neurology,1293180A0,1293,180,A,0,1,0
Neurology,1295180A0,1295,180,A,0,6,6
Neurology,1300180A0,1300,180,A,0,6,6
Neurology,1315180A0,1315,180,A,0,2,0
Neurology,1328180A0,1328,180,A,0,3,3
Neurology,1377180A0,1377,180,A,0,3,3
Neurology,1380180A0,1380,180,A,0,2,0
Neurology,1383180A0,1383,180,A,0,2,2
Neurology,1398180A0,1398,180,A,0,4,4
Neurology,1426180A0,1426,180,A,0,7,7
Neurology,1470180A0,1470,180,A,0,3,3
Neurology,1490180A0,1490,180,A,0,6,3
Neurology,1495180A0,1495,180,A,0,10,10
Neurology,1500180A0,1500,180,A,0,3,3
Neurology,1516180A0,1516,180,A,0,5,5
Neurology,1529180A0,1529,180,A,0,4,1
Neurology,1552180A0,1552,180,A,0,7,7
Neurology,1599180A0,1599,180,A,0,4,4
Neurology,1617180A0,1617,180,A,0,4,4
Neurology,1628180A0,1628,180,A,0,7,7
Neurology,1630180A0,1630,180,A,0,9,9
Neurology,1648180A0,1648,180,A,0,3,3
Neurology,1677180A0,1677,180,A,0,5,5
Neurology,1702180A0,1702,180,A,0,5,5
Neurology,1714180A0,1714,180,A,0,3,3
Neurology,1714180A1,1714,180,A,1,3,1
Neurology,1716180A0,1716,180,A,0,10,10
Neurology,1722180A0,1722,180,A,0,3,3
Neurology,1734180A0,1734,180,A,0,3,3
Neurology,1737180A0,1737,180,A,0,1,1
Neurology,1743180A0,1743,180,A,0,6,6
Neurology,1779180A0,1779,180,A,0,1,1
Neurology,1801180A0,1801,180,A,0,7,7
Neurology,1802180A0,1802,180,A,0,2,2
Neurology,1820180A0,1820,180,A,0,5,5
Neurology,1824180A0,1824,180,A,0,4,2
Neurology,1837180A0,1837,180,A,0,4,4
Neurology,1844180A0,1844,180,A,0,4,4
Neurology,1849180A0,1849,180,A,0,6,6
Neurology,1852180A0,1852,180,A,0,2,2
Neurology,1900180A0,1900,180,A,0,4,4
Neurology,1956180A0,1956,180,A,0,8,8
Neurology,1962180A0,1962,180,A,0,3,3
Neurology,1963180A0,1963,180,A,0,7,7
Neurology,1968180A0,1968,180,A,0,7,6
Neurology,1985180A0,1985,180,A,0,3,3
Neurology,2193180A0,2193,180,A,0,2,2
Neurology,2247180A0,2247,180,A,0,6,6
Neurology,2918180A0,2918,180,A,0,3,3
Neurology,2919180A0,2919,180,A,0,4,4
Neurology,2923180A0,2923,180,A,0,5,5
Neurology,2978180A0,2978,180,A,0,7,7
Neurology,2998180A0,2998,180,A,0,3,3
Neurology,3050180A0,3050,180,A,0,4,4
Neurology,3073180A0,3073,180,A,0,2,0
Neurology,3153180A0,3153,180,A,0,9,7
Neurology,3155180A0,3155,180,A,0,3,3
Neurology,3194180A0,3194,180,A,0,4,4
Neurology,1007180C0,1007,180,C,0,6,6
Neurology,1018180C0,1018,180,C,0,3,3
Neurology,1046180C0,1046,180,C,0,1,1
Neurology,1062180C0,1062,180,C,0,6,6
Neurology,1104180C0,1104,180,C,0,10,10
Neurology,1109180C0,1109,180,C,0,5,5
Neurology,1116180C0,1116,180,C,0,3,3
Neurology,1170180C0,1170,180,C,0,5,5
Neurology,1175180C0,1175,180,C,0,2,2
Neurology,1187180C0,1187,180,C,0,3,3
Neurology,1224180C0,1224,180,C,0,3,3
Neurology,1232180C0,1232,180,C,0,3,3
Neurology,1293180C0,1293,180,C,0,2,2
Neurology,1293180C1,1293,180,C,1,3,2
Neurology,1328180C0,1328,180,C,0,6,6
Neurology,1334180C0,1334,180,C,0,6,6
Neurology,1353180C0,1353,180,C,0,8,6
Neurology,1365180C0,1365,180,C,0,5,5
Neurology,1414180C0,1414,180,C,0,4,4
Neurology,1492180C0,1492,180,C,0,6,6
Neurology,1511180C0,1511,180,C,0,5,5
Neurology,1537180C0,1537,180,C,0,4,4
Neurology,1548180C0,1548,180,C,0,4,4
Neurology,1566180C0,1566,180,C,0,4,2
Neurology,1579180C0,1579,180,C,0,2,2
Neurology,1588180C0,1588,180,C,0,3,3
Neurology,1628180C0,1628,180,C,0,2,2
Neurology,1646180C0,1646,180,C,0,4,1
Neurology,1652180C0,1652,180,C,0,5,5
Neurology,1680180C0,1680,180,C,0,4,4
Neurology,1732180C0,1732,180,C,0,4,4
Neurology,1737180C0,1737,180,C,0,5,5
Neurology,1779180C0,1779,180,C,0,2,2
Neurology,1784180C0,1784,180,C,0,5,5
Neurology,1848180C0,1848,180,C,0,5,5
Neurology,1918180C0,1918,180,C,0,5,5
Neurology,1957180C0,1957,180,C,0,4,4
Neurology,1994180C0,1994,180,C,0,1,1
Neurology,2055180C0,2055,180,C,0,2,2
Neurology,2835180C0,2835,180,C,0,6,3
Neurology,2922180C0,2922,180,C,0,2,2
Neurology,3099180C0,3099,180,C,0,3,3
Neurology,3200180C0,3200,180,C,0,3,3
Neurology,1113180P0,1113,180,P,0,1,1
Neurology,1167180R0,1167,180,R,0,2,1
Nuclear Medicine,1046200A0,1046,200,A,0,1,1
Nuclear Medicine,1104200A0,1104,200,A,0,2,2
Nuclear Medicine,1588200A0,1588,200,A,0,1,1
Obstetrics and Gynecology,1007220C0,1007,220,C,0,7,7
Obstetrics and Gynecology,1011220C0,1011,220,C,0,7,7
Obstetrics and Gynecology,1015220C0,1015,220,C,0,4,4
Obstetrics and Gynecology,1018220C0,1018,220,C,0,4,4
Obstetrics and Gynecology,1022220C0,1022,220,C,0,3,3
Obstetrics and Gynecology,1024220C0,1024,220,C,0,6,6
Obstetrics and Gynecology,1028220C0,1028,220,C,0,3,3
Obstetrics and Gynecology,1030220C0,1030,220,C,0,5,5
Obstetrics and Gynecology,1033220C0,1033,220,C,0,8,8
Obstetrics and Gynecology,1040220C0,1040,220,C,0,3,3
Obstetrics and Gynecology,1042220C0,1042,220,C,0,4,4
Obstetrics and Gynecology,1043220C0,1043,220,C,0,6,6
Obstetrics and Gynecology,1046220C0,1046,220,C,0,6,6
Obstetrics and Gynecology,1049220C0,1049,220,C,0,6,6
Obstetrics and Gynecology,1062220C0,1062,220,C,0,8,8
Obstetrics and Gynecology,1063220C0,1063,220,C,0,4,4
Obstetrics and Gynecology,1067220C0,1067,220,C,0,5,5
Obstetrics and Gynecology,1074220C0,1074,220,C,0,5,5
Obstetrics and Gynecology,1076220C0,1076,220,C,0,9,9
Obstetrics and Gynecology,1079220C0,1079,220,C,0,3,3
Obstetrics and Gynecology,1081220C0,1081,220,C,0,3,3
Obstetrics and Gynecology,1085220C0,1085,220,C,0,4,4
Obstetrics and Gynecology,1089220C0,1089,220,C,0,6,6
Obstetrics and Gynecology,1094220C0,1094,220,C,0,9,9
Obstetrics and Gynecology,1095220C0,1095,220,C,0,3,3
Obstetrics and Gynecology,1099220C0,1099,220,C,0,4,4
Obstetrics and Gynecology,1101220C0,1101,220,C,0,6,6
Obstetrics and Gynecology,1104220C0,1104,220,C,0,9,9
Obstetrics and Gynecology,1107220C0,1107,220,C,0,7,7
Obstetrics and Gynecology,1109220C0,1109,220,C,0,5,5
Obstetrics and Gynecology,1113220C0,1113,220,C,0,9,8
Obstetrics and Gynecology,1116220C0,1116,220,C,0,5,5
Obstetrics and Gynecology,1120220C0,1120,220,C,0,3,3
Obstetrics and Gynecology,1127220C0,1127,220,C,0,3,3
Obstetrics and Gynecology,1137220C0,1137,220,C,0,3,3
Obstetrics and Gynecology,1141220C0,1141,220,C,0,3,3
Obstetrics and Gynecology,1144220C0,1144,220,C,0,3,3
Obstetrics and Gynecology,1147220C0,1147,220,C,0,6,6
Obstetrics and Gynecology,1150220C0,1150,220,C,0,7,7
Obstetrics and Gynecology,1160220C0,1160,220,C,0,6,6
Obstetrics and Gynecology,1167220C0,1167,220,C,0,4,4
Obstetrics and Gynecology,1168220C0,1168,220,C,0,2,2
Obstetrics and Gynecology,1170220C0,1170,220,C,0,4,4
Obstetrics and Gynecology,1175220C0,1175,220,C,0,2,2
Obstetrics and Gynecology,1176220C0,1176,220,C,0,3,3
Obstetrics and Gynecology,1187220C0,1187,220,C,0,10,10
Obstetrics and Gynecology,1189220C0,1189,220,C,0,5,5
Obstetrics and Gynecology,1203220C0,1203,220,C,0,4,4
Obstetrics and Gynecology,1208220C0,1208,220,C,0,3,3
Obstetrics and Gynecology,1217220C0,1217,220,C,0,6,6
Obstetrics and Gynecology,1221220C0,1221,220,C,0,4,4
Obstetrics and Gynecology,1224220C0,1224,220,C,0,7,7
Obstetrics and Gynecology,1232220C0,1232,220,C,0,6,6
Obstetrics and Gynecology,1236220C0,1236,220,C,0,4,4
Obstetrics and Gynecology,1240220C0,1240,220,C,0,2,2
Obstetrics and Gynecology,1242220C0,1242,220,C,0,9,9
Obstetrics and Gynecology,1249220C0,1249,220,C,0,4,4
Obstetrics and Gynecology,1252220C0,1252,220,C,0,6,6
Obstetrics and Gynecology,1256220C0,1256,220,C,0,5,5
Obstetrics and Gynecology,1257220C0,1257,220,C,0,4,4
Obstetrics and Gynecology,1263220C0,1263,220,C,0,5,5
Obstetrics and Gynecology,1265220C0,1265,220,C,0,11,11
Obstetrics and Gynecology,1286220C0,1286,220,C,0,5,5
Obstetrics and Gynecology,1292220C0,1292,220,C,0,4,4
Obstetrics and Gynecology,1293220C0,1293,220,C,0,6,6
Obstetrics and Gynecology,1295220C0,1295,220,C,0,7,7
Obstetrics and Gynecology,1300220C0,1300,220,C,0,3,3
Obstetrics and Gynecology,1303220C0,1303,220,C,0,2,2
Obstetrics and Gynecology,1307220C0,1307,220,C,0,3,3
Obstetrics and Gynecology,1315220C0,1315,220,C,0,4,4
Obstetrics and Gynecology,1320220C0,1320,220,C,0,3,3
Obstetrics and Gynecology,1328220C0,1328,220,C,0,4,4
Obstetrics and Gynecology,1334220C0,1334,220,C,0,9,9
Obstetrics and Gynecology,1343220C0,1343,220,C,0,8,8
Obstetrics and Gynecology,1353220C0,1353,220,C,0,9,9
Obstetrics and Gynecology,1362220C0,1362,220,C,0,5,5
Obstetrics and Gynecology,1365220C0,1365,220,C,0,6,6
Obstetrics and Gynecology,1372220C0,1372,220,C,0,4,4
Obstetrics and Gynecology,1376220C0,1376,220,C,0,4,4
Obstetrics and Gynecology,1377220C0,1377,220,C,0,4,4
Obstetrics and Gynecology,1380220C0,1380,220,C,0,4,4
Obstetrics and Gynecology,1390220C0,1390,220,C,0,3,3
Obstetrics and Gynecology,1392220C0,1392,220,C,0,2,2
Obstetrics and Gynecology,1394220C0,1394,220,C,0,1,1
Obstetrics and Gynecology,1395220C0,1395,220,C,0,1,1
Obstetrics and Gynecology,1396220C0,1396,220,C,0,5,5
Obstetrics and Gynecology,1397220C0,1397,220,C,0,3,3
Obstetrics and Gynecology,1398220C0,1398,220,C,0,6,6
Obstetrics and Gynecology,1405220C0,1405,220,C,0,3,3
Obstetrics and Gynecology,1406220C0,1406,220,C,0,1,1
Obstetrics and Gynecology,1414220C0,1414,220,C,0,4,4
Obstetrics and Gynecology,1420220C0,1420,220,C,0,1,1
Obstetrics and Gynecology,1426220C0,1426,220,C,0,6,6
Obstetrics and Gynecology,1427220C0,1427,220,C,0,3,3
Obstetrics and Gynecology,1428220C0,1428,220,C,0,3,3
Obstetrics and Gynecology,1429220C0,1429,220,C,0,3,3
Obstetrics and Gynecology,1430220C0,1430,220,C,0,3,3
Obstetrics and Gynecology,1448220C0,1448,220,C,0,4,4
Obstetrics and Gynecology,1450220C0,1450,220,C,0,3,3
Obstetrics and Gynecology,1455220C0,1455,220,C,0,4,4
Obstetrics and Gynecology,1467220C0,1467,220,C,0,5,5
Obstetrics and Gynecology,1470220C0,1470,220,C,0,5,5
Obstetrics and Gynecology,1471220C0,1471,220,C,0,2,2
Obstetrics and Gynecology,1473220C0,1473,220,C,0,4,4
Obstetrics and Gynecology,1483220C0,1483,220,C,0,3,3
Obstetrics and Gynecology,1484220C0,1484,220,C,0,3,3
Obstetrics and Gynecology,1486220C0,1486,220,C,0,2,2
Obstetrics and Gynecology,1489220C0,1489,220,C,0,3,3
Obstetrics and Gynecology,1490220C0,1490,220,C,0,7,7
Obstetrics and Gynecology,1492220C0,1492,220,C,0,6,6
Obstetrics and Gynecology,1495220C0,1495,220,C,0,5,5
Obstetrics and Gynecology,1500220C0,1500,220,C,0,2,2
Obstetrics and Gynecology,1509220C0,1509,220,C,0,2,2
Obstetrics and Gynecology,1511220C0,1511,220,C,0,8,8
Obstetrics and Gynecology,1515220C0,1515,220,C,0,3,3
Obstetrics and Gynecology,1516220C0,1516,220,C,0,5,5
Obstetrics and Gynecology,1527220C0,1527,220,C,0,6,6
Obstetrics and Gynecology,1529220C0,1529,220,C,0,7,7
Obstetrics and Gynecology,1534220C0,1534,220,C,0,4,4
Obstetrics and Gynecology,1537220C0,1537,220,C,0,5,5
Obstetrics and Gynecology,1541220C0,1541,220,C,0,5,5
Obstetrics and Gynecology,1542220C0,1542,220,C,0,4,4
Obstetrics and Gynecology,1544220C0,1544,220,C,0,3,3
Obstetrics and Gynecology,1548220C0,1548,220,C,0,7,7
Obstetrics and Gynecology,1550220C0,1550,220,C,0,6,6
Obstetrics and Gynecology,1552220C0,1552,220,C,0,5,5
Obstetrics and Gynecology,1553220C0,1553,220,C,0,7,7
Obstetrics and Gynecology,1566220C0,1566,220,C,0,11,11
Obstetrics and Gynecology,1567220C0,1567,220,C,0,5,5
Obstetrics and Gynecology,1579220C0,1579,220,C,0,4,4
Obstetrics and Gynecology,1588220C0,1588,220,C,0,6,6
Obstetrics and Gynecology,1599220C0,1599,220,C,0,7,7
Obstetrics and Gynecology,1600220C0,1600,220,C,0,5,5
Obstetrics and Gynecology,1601220C0,1601,220,C,0,5,5
Obstetrics and Gynecology,1605220C0,1605,220,C,0,4,4
Obstetrics and Gynecology,1608220C0,1608,220,C,0,1,1
Obstetrics and Gynecology,1617220C0,1617,220,C,0,5,5
Obstetrics and Gynecology,1628220C0,1628,220,C,0,6,6
Obstetrics and Gynecology,1630220C0,1630,220,C,0,8,8
Obstetrics and Gynecology,1631220C0,1631,220,C,0,4,4
Obstetrics and Gynecology,1632220C0,1632,220,C,0,3,3
Obstetrics and Gynecology,1639220C0,1639,220,C,0,6,6
Obstetrics and Gynecology,1646220C0,1646,220,C,0,5,5
Obstetrics and Gynecology,1648220C0,1648,220,C,0,2,2
Obstetrics and Gynecology,1652220C0,1652,220,C,0,9,9
Obstetrics and Gynecology,1659220C0,1659,220,C,0,3,3
Obstetrics and Gynecology,1661220C0,1661,220,C,0,4,4
Obstetrics and Gynecology,1674220C0,1674,220,C,0,3,3
Obstetrics and Gynecology,1680220C0,1680,220,C,0,5,5
Obstetrics and Gynecology,1681220C0,1681,220,C,0,4,4
Obstetrics and Gynecology,1683220C0,1683,220,C,0,6,6
Obstetrics and Gynecology,1689220C0,1689,220,C,0,4,4
Obstetrics and Gynecology,1702220C0,1702,220,C,0,6,6
Obstetrics and Gynecology,1706220C0,1706,220,C,0,5,5
Obstetrics and Gynecology,1707220C0,1707,220,C,0,3,3
Obstetrics and Gynecology,1710220C0,1710,220,C,0,4,4
Obstetrics and Gynecology,1711220C0,1711,220,C,0,4,4
Obstetrics and Gynecology,1714220C0,1714,220,C,0,8,8
Obstetrics and Gynecology,1714220C1,1714,220,C,1,5,5
Obstetrics and Gynecology,1716220C0,1716,220,C,0,12,12
Obstetrics and Gynecology,1722220C0,1722,220,C,0,6,6
Obstetrics and Gynecology,1725220C0,1725,220,C,0,4,4
Obstetrics and Gynecology,1732220C0,1732,220,C,0,6,6
Obstetrics and Gynecology,1734220C0,1734,220,C,0,3,3
Obstetrics and Gynecology,1737220C0,1737,220,C,0,4,4
Obstetrics and Gynecology,1739220C0,1739,220,C,0,3,3
Obstetrics and Gynecology,1743220C0,1743,220,C,0,6,6
Obstetrics and Gynecology,1748220C0,1748,220,C,0,3,3
Obstetrics and Gynecology,1779220C0,1779,220,C,0,6,6
Obstetrics and Gynecology,1784220C0,1784,220,C,0,7,7
Obstetrics and Gynecology,1787220C0,1787,220,C,0,3,3
Obstetrics and Gynecology,1800220C0,1800,220,C,0,5,5
Obstetrics and Gynecology,1801220C0,1801,220,C,0,6,6
Obstetrics and Gynecology,1802220C0,1802,220,C,0,10,10
Obstetrics and Gynecology,1820220C0,1820,220,C,0,4,4
Obstetrics and Gynecology,1824220C0,1824,220,C,0,4,4
Obstetrics and Gynecology,1826220C0,1826,220,C,0,3,3
Obstetrics and Gynecology,1837220C0,1837,220,C,0,3,3
Obstetrics and Gynecology,1839220C0,1839,220,C,0,3,2
Obstetrics and Gynecology,1844220C0,1844,220,C,0,10,6
Obstetrics and Gynecology,1848220C0,1848,220,C,0,5,5
Obstetrics and Gynecology,1849220C0,1849,220,C,0,6,6
Obstetrics and Gynecology,1852220C0,1852,220,C,0,4,4
Obstetrics and Gynecology,1875220C0,1875,220,C,0,2,2
Obstetrics and Gynecology,1898220C0,1898,220,C,0,7,7
Obstetrics and Gynecology,1900220C0,1900,220,C,0,7,7
Obstetrics and Gynecology,1902220C0,1902,220,C,0,3,3
Obstetrics and Gynecology,1911220C0,1911,220,C,0,4,3
Obstetrics and Gynecology,1915220C0,1915,220,C,0,4,4
Obstetrics and Gynecology,1918220C0,1918,220,C,0,6,6
Obstetrics and Gynecology,1921220C0,1921,220,C,0,3,3
Obstetrics and Gynecology,1946220C0,1946,220,C,0,4,4
Obstetrics and Gynecology,1956220C0,1956,220,C,0,7,7
Obstetrics and Gynecology,1957220C0,1957,220,C,0,6,6
Obstetrics and Gynecology,1959220C0,1959,220,C,0,4,4
Obstetrics and Gynecology,1962220C0,1962,220,C,0,6,6
Obstetrics and Gynecology,1963220C0,1963,220,C,0,5,5
Obstetrics and Gynecology,1966220C0,1966,220,C,0,4,4
Obstetrics and Gynecology,1971220C0,1971,220,C,0,4,4
Obstetrics and Gynecology,1978220C0,1978,220,C,0,6,6
Obstetrics and Gynecology,1985220C0,1985,220,C,0,3,3
Obstetrics and Gynecology,1994220C0,1994,220,C,0,3,3
Obstetrics and Gynecology,2011220C0,2011,220,C,0,2,2
Obstetrics and Gynecology,2028220C0,2028,220,C,0,3,3
Obstetrics and Gynecology,2055220C0,2055,220,C,0,5,5
Obstetrics and Gynecology,2066220C0,2066,220,C,0,3,3
Obstetrics and Gynecology,2070220C0,2070,220,C,0,4,4
Obstetrics and Gynecology,2077220C0,2077,220,C,0,8,8
Obstetrics and Gynecology,2099220C0,2099,220,C,0,3,3
Obstetrics and Gynecology,2101220C0,2101,220,C,0,3,3
Obstetrics and Gynecology,2135220C0,2135,220,C,0,4,4
Obstetrics and Gynecology,2193220C0,2193,220,C,0,4,4
Obstetrics and Gynecology,2247220C0,2247,220,C,0,10,10
Obstetrics and Gynecology,2727220C0,2727,220,C,0,4,4
Obstetrics and Gynecology,2793220C0,2793,220,C,0,8,8
Obstetrics and Gynecology,2835220C0,2835,220,C,0,20,20
Obstetrics and Gynecology,2918220C0,2918,220,C,0,5,5
Obstetrics and Gynecology,2919220C0,2919,220,C,0,5,5
Obstetrics and Gynecology,2922220C0,2922,220,C,0,3,3
Obstetrics and Gynecology,2923220C0,2923,220,C,0,6,6
Obstetrics and Gynecology,2923220C1,2923,220,C,1,6,6
Obstetrics and Gynecology,2973220C0,2973,220,C,0,3,1
Obstetrics and Gynecology,2978220C0,2978,220,C,0,7,7
Obstetrics and Gynecology,2980220C0,2980,220,C,0,4,4
Obstetrics and Gynecology,2993220C0,2993,220,C,0,3,3
Obstetrics and Gynecology,3023220C0,3023,220,C,0,4,4
Obstetrics and Gynecology,3050220C0,3050,220,C,0,5,5
Obstetrics and Gynecology,3054220C0,3054,220,C,0,5,5
Obstetrics and Gynecology,3057220C0,3057,220,C,0,5,5
Obstetrics and Gynecology,3066220C0,3066,220,C,0,3,3
Obstetrics and Gynecology,3073220C0,3073,220,C,0,7,7
Obstetrics and Gynecology,3099220C0,3099,220,C,0,9,9
Obstetrics and Gynecology,3099220C1,3099,220,C,1,2,2
Obstetrics and Gynecology,3124220C0,3124,220,C,0,1,1
Obstetrics and Gynecology,3153220C0,3153,220,C,0,9,9
Obstetrics and Gynecology,3185220C0,3185,220,C,0,3,3
Obstetrics and Gynecology,3211220C0,3211,220,C,0,2,1
Obstetrics and Gynecology,3350220C0,3350,220,C,0,6,6
Obstetrics and Gynecology,1089220P0,1089,220,P,0,1,1
Obstetrics and Gynecology,1397220P0,1397,220,P,0,1,1
Obstetrics and Gynecology,1500220P0,1500,220,P,0,1,1
Obstetrics and Gynecology,1898220P0,1898,220,P,0,2,2
Obstetrics and Gynecology,1956220P0,1956,220,P,0,2,0
Obstetrics and Gynecology,3350220P0,3350,220,P,0,1,1
Ophthalmology,1725240P0,1725,240,P,0,3,1
Orthopaedic Surgery,1007260C0,1007,260,C,0,6,6
Orthopaedic Surgery,1011260C0,1011,260,C,0,2,2
Orthopaedic Surgery,1015260C0,1015,260,C,0,3,3
Orthopaedic Surgery,1018260C0,1018,260,C,0,4,4
Orthopaedic Surgery,1024260C0,1024,260,C,0,4,4
Orthopaedic Surgery,1033260C0,1033,260,C,0,10,10
Orthopaedic Surgery,1043260C0,1043,260,C,0,4,4
Orthopaedic Surgery,1046260C0,1046,260,C,0,3,3
Orthopaedic Surgery,1046260C1,1046,260,C,1,1,1
Orthopaedic Surgery,1049260C0,1049,260,C,0,4,4
Orthopaedic Surgery,1057260C0,1057,260,C,0,3,3
Orthopaedic Surgery,1062260C0,1062,260,C,0,5,5
Orthopaedic Surgery,1062260C1,1062,260,C,1,1,1
Orthopaedic Surgery,1067260C0,1067,260,C,0,4,4
Orthopaedic Surgery,1076260C0,1076,260,C,0,4,4
Orthopaedic Surgery,1089260C0,1089,260,C,0,5,5
Orthopaedic Surgery,1094260C0,1094,260,C,0,4,4
Orthopaedic Surgery,1101260C0,1101,260,C,0,4,4
Orthopaedic Surgery,1104260C0,1104,260,C,0,7,7
Orthopaedic Surgery,1104260C1,1104,260,C,1,1,0
Orthopaedic Surgery,1107260C0,1107,260,C,0,3,3
Orthopaedic Surgery,1109260C0,1109,260,C,0,4,4
Orthopaedic Surgery,1112260C0,1112,260,C,0,3,3
Orthopaedic Surgery,1113260C0,1113,260,C,0,5,5
Orthopaedic Surgery,1116260C0,1116,260,C,0,4,4
Orthopaedic Surgery,1147260C0,1147,260,C,0,5,5
Orthopaedic Surgery,1150260C0,1150,260,C,0,7,7
Orthopaedic Surgery,1160260C0,1160,260,C,0,4,4
Orthopaedic Surgery,1170260C0,1170,260,C,0,5,5
Orthopaedic Surgery,1178260C0,1178,260,C,0,2,2
Orthopaedic Surgery,1187260C0,1187,260,C,0,5,5
Orthopaedic Surgery,1203260C0,1203,260,C,0,6,6
Orthopaedic Surgery,1208260C0,1208,260,C,0,4,4
Orthopaedic Surgery,1217260C0,1217,260,C,0,4,4
Orthopaedic Surgery,1224260C0,1224,260,C,0,4,4
Orthopaedic Surgery,1232260C0,1232,260,C,0,3,3
Orthopaedic Surgery,1242260C0,1242,260,C,0,5,5
Orthopaedic Surgery,1251260C0,1251,260,C,0,2,2
Orthopaedic Surgery,1252260C0,1252,260,C,0,4,4
